,user_id,income_bureau,occupation_bureau,age_bureau,no_of_accounts,no_of_writeoffs,most_severe_served_status_within_24_months,bureau_score,number_of_delinquent_accounts
6663,91236,17500.0,,19.0,52.0,0.0,Std,725.0,0.0
6664,102415,25000.0,,29.0,16.0,0.0,Sub,696.0,1.0
6665,102424,,,,,,,,
6666,102425,,,,,,,,
6667,102423,20000.0,,32.0,23.0,4.0,WOF,588.0,7.0
6668,102334,,,,,,,,
6669,84614,17900.0,,22.0,11.0,0.0,90+,646.0,1.0
6670,102444,,,,,,,,
6671,102477,,,,,,,,
6672,102484,,,,,,,,
6673,97993,,,39.0,14.0,0.0,Std,726.0,0.0
6674,102501,,,,,,,,
6675,102521,,,,,,,,
6676,65768,,,,,,,,
6677,102548,,,,,,,,
6678,102611,,,,,,,,
6679,67848,500000.0,,36.0,3.0,0.0,Spm,653.0,1.0
6680,102622,,,,,,,,
6681,102025,,,37.0,6.0,0.0,Std,760.0,0.0
6682,102651,,,27.0,1.0,0.0,120+,614.0,1.0
6683,102657,,,,,,,,
6684,102653,,,21.0,1.0,0.0,Non-Delnqt,754.0,0.0
6685,102710,,,29.0,20.0,0.0,Std,755.0,0.0
6686,102718,,,,,,,,
6687,102722,487884000.0,,25.0,11.0,0.0,60+,694.0,1.0
6688,100914,,,36.0,7.0,0.0,30+,663.0,1.0
6689,102765,,,,,,,,
6690,68158,,,,,,,,
6691,102826,,,,,,,,
6692,53853,12000.0,,27.0,16.0,0.0,01+,721.0,0.0
6693,102603,,,,,,,,
6694,100542,,,,,,,,
6695,102888,,,,,,,,
6696,102971,,SALARIED,28.0,6.0,0.0,Non-Delnqt,742.0,0.0
6697,102516,,,,,,,,
6698,102993,,,,,,,,
6699,102726,,,,,,,,
6700,103010,,,,,,,,
6701,92372,,,37.0,3.0,0.0,Non-Delnqt,760.0,0.0
6702,99813,,,28.0,11.0,0.0,540+,568.0,2.0
6703,103031,,,,,,,,
6704,103047,,,,,,,,
6705,100016,,,,,,,,
6706,103062,,,50.0,8.0,0.0,Std,736.0,0.0
6707,103068,,,28.0,25.0,0.0,Non-Delnqt,670.0,0.0
6708,94914,,,,,,,,
6709,4169,,,,,,,,
6710,103100,,,,,,,,
6711,103110,,,,,,,,
6712,103116,,,,,,,,
6713,103130,,,28.0,1.0,0.0,Non-Delnqt,764.0,0.0
6714,103131,,,25.0,1.0,0.0,Non-Delnqt,767.0,0.0
6715,38529,,,,,,,,
6716,103154,,,,,,,,
6717,103200,,,,,,,,
6718,103206,,,45.0,10.0,0.0,Non-Delnqt,763.0,0.0
6719,103240,,,22.0,4.0,0.0,Non-Delnqt,728.0,0.0
6720,103268,10000.0,,25.0,5.0,0.0,Non-Delnqt,724.0,0.0
6721,103294,,,,,,,,
6722,102132,,,41.0,1.0,0.0,Non-Delnqt,759.0,0.0
6723,103407,25000.0,,33.0,14.0,0.0,30+,733.0,0.0
6724,87539,,,,,,,,
6725,103458,,,,,,,,
6726,100029,15001.0,,38.0,31.0,0.0,Sub,644.0,0.0
6727,103479,,SALARIED,28.0,17.0,0.0,Non-Delnqt,725.0,0.0
6728,79401,,,,,,,,
6729,103503,,,,,,,,
6730,90143,,,,,,,,
6731,103563,86086.0,SALARIED,39.0,21.0,3.0,WOF,620.0,7.0
6732,103358,,,,,,,,
6733,103625,,,29.0,4.0,0.0,Non-Delnqt,725.0,0.0
6734,101481,30000.0,,21.0,37.0,0.0,30+,647.0,3.0
6735,103631,,,,,,,,
6736,103439,,,,,,,,
6737,103650,,,,,,,,
6738,99723,22000.0,,36.0,44.0,0.0,Sub,567.0,1.0
6739,103733,,,22.0,3.0,0.0,Non-Delnqt,755.0,0.0
6740,103688,,,39.0,1.0,0.0,30+,754.0,0.0
6741,103736,,,,,,,,
6742,103387,15000.0,,26.0,10.0,3.0,WOF,517.0,5.0
6743,103754,,,,,,,,
6744,103759,100001.0,SELF EMPLOYED,26.0,8.0,0.0,01+,690.0,1.0
6745,103769,,,,,,,,
6746,103795,,,25.0,3.0,0.0,Non-Delnqt,755.0,0.0
6747,103796,,,,,,,,
6748,103805,,,,,,,,
6749,103802,,,,,,,,
6750,103859,15000.0,,23.0,4.0,0.0,30+,687.0,0.0
6751,56609,,,,,,,,
6752,103876,,,,,,,,
6753,48864,80000.0,SELF EMPLOYED,37.0,10.0,1.0,WOF,541.0,5.0
6754,103694,,,,,,,,
6755,103882,,,,,,,,
6756,103936,300.0,SALARIED,31.0,27.0,0.0,Non-Delnqt,726.0,0.0
6757,103951,,SALARIED,42.0,7.0,0.0,01+,763.0,0.0
6758,103984,50000.0,SALARIED,32.0,16.0,0.0,180+,644.0,0.0
6759,103988,15001.0,,35.0,31.0,0.0,Set,664.0,0.0
6760,104014,,,22.0,25.0,0.0,01+,715.0,0.0
6761,104023,,,21.0,46.0,0.0,30+,674.0,0.0
6762,104027,,,43.0,4.0,0.0,01+,714.0,1.0
6763,104055,,,21.0,5.0,0.0,Non-Delnqt,742.0,0.0
6764,104077,,,,,,,,
6765,43553,,,21.0,41.0,1.0,WOF,623.0,11.0
6766,103803,,,45.0,2.0,0.0,Non-Delnqt,769.0,0.0
6767,103821,,,,,,,,
6768,104177,,,26.0,6.0,0.0,Non-Delnqt,741.0,0.0
6769,104225,480000.0,,28.0,15.0,0.0,Non-Delnqt,725.0,0.0
6770,103804,,,29.0,6.0,0.0,Non-Delnqt,763.0,0.0
6771,104293,,,24.0,3.0,0.0,Non-Delnqt,755.0,0.0
6772,102220,,,,,,,,
6773,41775,,,21.0,3.0,1.0,WOF,497.0,1.0
6774,104321,328500.0,,28.0,12.0,0.0,Non-Delnqt,723.0,0.0
6775,103819,,,,,,,,
6776,104404,,,21.0,1.0,0.0,Non-Delnqt,6.0,0.0
6777,104408,,,33.0,10.0,0.0,Sub,651.0,0.0
6778,104428,,,26.0,19.0,0.0,01+,715.0,0.0
6779,104385,,,,,,,,
6780,104443,,,,,,,,
6781,104491,,,,,,,,
6782,104501,620000.0,SALARIED,36.0,18.0,0.0,90+,732.0,0.0
6783,104530,,,,,,,,
6784,104585,17000.0,,24.0,4.0,0.0,Sub,664.0,0.0
6785,104594,,,,,,,,
6786,104632,,,,,,,,
6787,104695,,,33.0,4.0,0.0,Non-Delnqt,760.0,0.0
6788,104692,,,22.0,3.0,0.0,01+,669.0,1.0
6789,104241,,,28.0,6.0,0.0,Spm,745.0,0.0
6790,104419,,,,,,,,
6791,104767,547464.0,,30.0,11.0,2.0,WOF,536.0,2.0
6792,104806,,,,,,,,
6793,104897,8000.0,,27.0,5.0,0.0,Non-Delnqt,714.0,0.0
6794,104913,,,,,,,,
6795,104939,,,,,,,,
6796,104621,,,33.0,20.0,0.0,Std,715.0,0.0
6797,104945,,,,,,,,
6798,104951,,,,,,,,
6799,104954,,,29.0,12.0,1.0,WOF,653.0,2.0
6800,87954,,,,,,,,
6801,104932,,,,,,,,
6802,73446,,,,,,,,
6803,98119,,,,,,,,
6804,104972,140000000.0,,39.0,27.0,0.0,01+,623.0,1.0
6805,105002,,,34.0,5.0,0.0,Non-Delnqt,760.0,0.0
6806,105008,,,,,,,,
6807,105091,,,,,,,,
6808,105133,,,,,,,,
6809,105113,,,,,,,,
6810,105191,50000.0,SALARIED,36.0,44.0,2.0,01+,636.0,1.0
6811,105216,,,,,,,,
6812,105222,,,,,,,,
6813,93541,,,,,,,,
6814,105318,,,,,,,,
6815,105357,21000.0,,48.0,64.0,0.0,30+,718.0,1.0
6816,105392,,,27.0,6.0,0.0,Non-Delnqt,755.0,0.0
6817,105398,,,,,,,,
6818,105474,25000.0,,27.0,2.0,0.0,Non-Delnqt,741.0,0.0
6819,105522,20000.0,,28.0,33.0,0.0,180+,667.0,1.0
6820,105541,,,,,,,,
6821,105576,,,21.0,2.0,0.0,Non-Delnqt,5.0,0.0
6822,105581,,SALARIED,28.0,5.0,0.0,Std,755.0,0.0
6823,105614,,,,,,,,
6824,105674,1.0,,28.0,11.0,0.0,Sub,670.0,0.0
6825,105680,10000.0,,24.0,23.0,0.0,Non-Delnqt,686.0,1.0
6826,105705,,,28.0,2.0,1.0,WOF,505.0,1.0
6827,105661,,,,,,,,
6828,105715,,SALARIED,22.0,1.0,0.0,Non-Delnqt,773.0,0.0
6829,105615,,,,,,,,
6830,76290,,,26.0,1.0,0.0,Non-Delnqt,6.0,0.0
6831,105354,25000.0,,41.0,23.0,1.0,WOF,647.0,3.0
6832,105748,45000.0,,23.0,8.0,0.0,360+,700.0,1.0
6833,105848,25000.0,SALARIED,35.0,8.0,0.0,Non-Delnqt,760.0,0.0
6834,105864,,SELF EMPLOYED,43.0,13.0,2.0,WOF,666.0,3.0
6835,105508,,,27.0,2.0,0.0,Non-Delnqt,755.0,0.0
6836,105309,,,,,,,,
6837,105878,,SELF EMPLOYED,40.0,16.0,0.0,Non-Delnqt,763.0,0.0
6838,105231,,,,,,,,
6839,105959,,,,,,,,
6840,105961,,,,,,,,
6841,105992,,,38.0,5.0,0.0,Non-Delnqt,760.0,0.0
6842,106000,,,33.0,5.0,0.0,Set,628.0,2.0
6843,106027,,,24.0,2.0,0.0,Non-Delnqt,5.0,0.0
6844,106067,,,,,,,,
6845,57914,,,39.0,5.0,0.0,Non-Delnqt,598.0,1.0
6846,106096,431255.0,,33.0,7.0,0.0,Set,627.0,0.0
6847,106097,,,24.0,1.0,0.0,Non-Delnqt,6.0,0.0
6848,106109,11000.0,,22.0,6.0,0.0,360+,644.0,1.0
6849,105672,,,31.0,4.0,2.0,WOF,673.0,2.0
6850,106126,300000.0,,45.0,36.0,0.0,60+,718.0,0.0
6851,89425,,,,,,,,
6852,106216,496450000.0,,23.0,44.0,0.0,Non-Delnqt,705.0,0.0
6853,105297,,,,,,,,
6854,105394,15000.0,,23.0,56.0,0.0,120+,701.0,0.0
6855,106299,150001.0,SELF EMPLOYED,38.0,12.0,0.0,01+,696.0,1.0
6856,106304,,,,,,,,
6857,106071,,,22.0,7.0,0.0,180+,574.0,0.0
6858,106205,,,25.0,6.0,1.0,WOF,677.0,2.0
6859,106336,,,25.0,14.0,0.0,01+,743.0,0.0
6860,86647,,,,,,,,
6861,106404,,,,,,,,
6862,97211,30000.0,,28.0,18.0,0.0,WOF,620.0,0.0
6863,106539,,,25.0,2.0,0.0,Non-Delnqt,754.0,0.0
6864,106546,25000.0,,35.0,19.0,0.0,Non-Delnqt,673.0,0.0
6865,106550,13000.0,,29.0,41.0,0.0,90+,559.0,4.0
6866,106555,,SALARIED,21.0,3.0,0.0,Non-Delnqt,725.0,0.0
6867,106622,25000.0,,34.0,95.0,1.0,WOF,528.0,9.0
6868,106702,25000.0,SALARIED,24.0,4.0,0.0,180+,573.0,2.0
6869,106697,,,43.0,9.0,0.0,30+,750.0,0.0
6870,61706,50000.0,,32.0,31.0,6.0,WOF,590.0,8.0
6871,106861,,,,,,,,
6872,106028,22000.0,,28.0,10.0,0.0,01+,700.0,0.0
6873,106912,,,35.0,5.0,0.0,Non-Delnqt,760.0,0.0
6874,106191,,,33.0,11.0,0.0,Non-Delnqt,726.0,0.0
6875,106978,13000.0,,26.0,3.0,0.0,Non-Delnqt,728.0,0.0
6876,84333,15001.0,,46.0,8.0,0.0,Non-Delnqt,762.0,0.0
6877,107030,270.0,,27.0,17.0,0.0,30+,661.0,5.0
6878,106982,,,42.0,5.0,1.0,WOF,681.0,1.0
6879,106658,,,24.0,14.0,0.0,WOF,695.0,0.0
6880,106840,,,29.0,2.0,0.0,Non-Delnqt,6.0,0.0
6881,106888,,,,,,,,
6882,106521,15000.0,,24.0,3.0,0.0,Non-Delnqt,759.0,0.0
6883,107166,,,25.0,1.0,0.0,Non-Delnqt,757.0,0.0
6884,72824,,,,,,,,
6885,105838,,,,,,,,
6886,107228,15000.0,,30.0,17.0,0.0,Std,705.0,0.0
6887,106814,,,,,,,,
6888,107259,,,35.0,11.0,0.0,Non-Delnqt,726.0,0.0
6889,106457,,,21.0,2.0,0.0,Non-Delnqt,6.0,0.0
6890,70190,,,,,,,,
6891,106966,,,19.0,5.0,0.0,Non-Delnqt,755.0,0.0
6892,107409,,,,,,,,
6893,107411,,,,,,,,
6894,87684,,,,,,,,
6895,107027,,,34.0,7.0,0.0,Non-Delnqt,760.0,0.0
6896,107389,,,21.0,13.0,0.0,Std,755.0,0.0
6897,107551,,,23.0,1.0,0.0,Non-Delnqt,837.0,0.0
6898,107606,300001.0,,54.0,15.0,0.0,Std,756.0,0.0
6899,107670,1.0,,20.0,12.0,0.0,Non-Delnqt,755.0,0.0
6900,107672,500000.0,,41.0,14.0,0.0,Non-Delnqt,729.0,0.0
6901,107675,,,,,,,,
6902,107226,1.0,,22.0,48.0,0.0,Std,755.0,0.0
6903,107836,,,,,,,,
6904,107838,15000.0,,33.0,8.0,0.0,Non-Delnqt,726.0,0.0
6905,95267,,,,,,,,
6906,107854,,,,,,,,
6907,107867,,,,,,,,
6908,107874,,,,,,,,
6909,107908,,,21.0,24.0,0.0,Std,755.0,0.0
6910,107266,,,,,,,,
6911,106753,500.0,,33.0,28.0,3.0,WOF,652.0,3.0
6912,105534,,,,,,,,
6913,107960,22000.0,SELF EMPLOYED PROFESSIONAL,23.0,1.0,0.0,Non-Delnqt,757.0,0.0
6914,107473,60000.0,,46.0,34.0,1.0,90+,647.0,1.0
6915,108011,,,,,,,,
6916,108025,,,28.0,15.0,0.0,Set,635.0,1.0
6917,107786,,,,,,,,
6918,108111,20000.0,,35.0,30.0,0.0,01+,697.0,1.0
6919,108114,35000.0,,29.0,17.0,0.0,720+,664.0,4.0
6920,108120,,,,,,,,
6921,106431,,,,,,,,
6922,107698,31500.0,,22.0,12.0,0.0,30+,667.0,1.0
6923,107262,400000.0,,26.0,17.0,0.0,Non-Delnqt,727.0,0.0
6924,108333,,,,,,,,
6925,108363,,,,,,,,
6926,107966,,,27.0,5.0,0.0,Non-Delnqt,741.0,0.0
6927,92000,,,,,,,,
6928,105366,17000.0,,28.0,19.0,1.0,WOF,650.0,2.0
6929,108475,,,35.0,1.0,0.0,Non-Delnqt,6.0,0.0
6930,108472,,,24.0,1.0,0.0,Non-Delnqt,6.0,0.0
6931,108507,19000.0,,26.0,43.0,0.0,Std,729.0,0.0
6932,108535,,,,,,,,
6933,108544,,,33.0,16.0,0.0,Non-Delnqt,694.0,0.0
6934,108503,,,21.0,1.0,0.0,Non-Delnqt,771.0,0.0
6935,108575,,,26.0,16.0,0.0,WOF,639.0,3.0
6936,108654,,,,,,,,
6937,107841,,,,,,,,
6938,108667,,,,,,,,
6939,108719,,,,,,,,
6940,108591,20000.0,,26.0,50.0,1.0,WOF,705.0,0.0
6941,108729,,,,,,,,
6942,108694,,SALARIED,32.0,7.0,0.0,Std,745.0,0.0
6943,108745,,,20.0,2.0,0.0,Non-Delnqt,6.0,0.0
6944,107511,,,,,,,,
6945,108690,,,34.0,24.0,1.0,WOF,653.0,1.0
6946,108792,35000.0,,27.0,38.0,0.0,180+,552.0,7.0
6947,92845,,,,,,,,
6948,108826,,,20.0,4.0,0.0,Non-Delnqt,754.0,0.0
6949,108839,,SALARIED,21.0,10.0,0.0,180+,552.0,2.0
6950,108828,15001.0,,20.0,8.0,0.0,Sub,573.0,4.0
6951,36489,,,41.0,31.0,1.0,WOF,567.0,5.0
6952,107185,,,45.0,9.0,0.0,Non-Delnqt,762.0,0.0
6953,108466,,,29.0,27.0,2.0,WOF,541.0,5.0
6954,108936,25073000.0,,28.0,22.0,0.0,01+,681.0,1.0
6955,108939,700000.0,,29.0,6.0,0.0,Sub,585.0,1.0
6956,107079,,,21.0,1.0,1.0,WOF,497.0,1.0
6957,108173,,,,,,,,
6958,108975,,,38.0,11.0,0.0,60+,694.0,0.0
6959,109021,,,31.0,2.0,0.0,Non-Delnqt,5.0,0.0
6960,109071,,,,,,,,
6961,108863,,,,,,,,
6962,109094,,,,,,,,
6963,109082,,,,,,,,
6964,108516,,,22.0,5.0,0.0,60+,700.0,0.0
6965,108509,,,26.0,2.0,0.0,,757.0,0.0
6966,107685,,,,,,,,
6967,108517,,,,,,,,
6968,109169,,,,,,,,
6969,109185,,,,,,,,
6970,101962,,,,,,,,
6971,109221,,,35.0,14.0,0.0,01+,654.0,1.0
6972,109243,,,20.0,1.0,0.0,Non-Delnqt,754.0,0.0
6973,109225,50000.0,,26.0,40.0,0.0,60+,687.0,4.0
6974,109182,,,,,,,,
6975,109265,,,,,,,,
6976,109314,,,,,,,,
6977,109347,,,,,,,,
6978,109316,,,22.0,13.0,0.0,120+,574.0,0.0
6979,109379,,,,,,,,
6980,109386,20000.0,,33.0,8.0,0.0,01+,673.0,0.0
6981,109391,,,20.0,1.0,1.0,WOF,497.0,1.0
6982,109395,,,20.0,2.0,0.0,Non-Delnqt,741.0,0.0
6983,102369,,,,,,,,
6984,107770,,,,,,,,
6985,109153,,,,,,,,
6986,109137,25000.0,SELF EMPLOYED,29.0,1.0,0.0,Non-Delnqt,755.0,0.0
6987,108521,,,,,,,,
6988,108328,,,,,,,,
6989,108895,,,,,,,,
6990,109742,,,20.0,4.0,0.0,Non-Delnqt,755.0,0.0
6991,109697,,,27.0,1.0,0.0,01+,762.0,0.0
6992,109770,35000.0,SALARIED,35.0,32.0,0.0,Set,623.0,2.0
6993,109786,,,,,,,,
6994,109825,,,,,,,,
6995,109773,,,,,,,,
6996,109920,,,,,,,,
6997,110062,,,20.0,1.0,0.0,Non-Delnqt,6.0,0.0
6998,108526,,,,,,,,
6999,62818,,,,,,,,
7000,110073,,,23.0,1.0,0.0,Non-Delnqt,6.0,0.0
7001,110096,2061.0,,36.0,8.0,0.0,180+,585.0,1.0
7002,110143,27000.0,,31.0,22.0,0.0,60+,701.0,0.0
7003,110152,,,31.0,10.0,0.0,01+,727.0,0.0
7004,110153,,,,,,,,
7005,110121,,,27.0,7.0,0.0,Res,601.0,1.0
7006,110159,45000.0,,25.0,12.0,0.0,360+,695.0,1.0
7007,110081,,,,,,,,
7008,78142,,,22.0,1.0,0.0,Non-Delnqt,6.0,0.0
7009,110202,,,,,,,,
7010,64939,3.0,SALARIED,46.0,10.0,2.0,WOF,585.0,2.0
7011,110317,,,24.0,3.0,0.0,180+,701.0,0.0
7012,110320,30000.0,,30.0,6.0,0.0,720+,568.0,1.0
7013,110397,,,,,,,,
7014,110416,,,25.0,6.0,0.0,Non-Delnqt,741.0,0.0
7015,110201,,,,,,,,
7016,63190,,,,,,,,
7017,110503,,,,,,,,
7018,101826,,,30.0,1.0,0.0,Non-Delnqt,758.0,0.0
7019,110693,,,,,,,,
7020,110720,27000.0,,28.0,8.0,0.0,PWOS,552.0,4.0
7021,109381,,,,,,,,
7022,110762,,,29.0,1.0,0.0,Non-Delnqt,763.0,0.0
7023,110771,,,,,,,,
7024,110784,,,20.0,2.0,0.0,01+,713.0,1.0
7025,110790,,,,,,,,
7026,110779,,,,,,,,
7027,110860,,,,,,,,
7028,110133,,,,,,,,
7029,110884,,,,,,,,
7030,110906,,,20.0,17.0,0.0,01+,728.0,0.0
7031,110047,,,,,,,,
7032,110949,,,,,,,,
7033,110258,,SALARIED,32.0,13.0,5.0,WOF,469.0,7.0
7034,110466,25000.0,,26.0,14.0,0.0,60+,637.0,2.0
7035,110420,,,25.0,6.0,0.0,Dbt,696.0,0.0
7036,110991,,,25.0,1.0,0.0,Non-Delnqt,6.0,0.0
7037,110985,,,,,,,,
7038,111088,50000.0,,27.0,1.0,0.0,Std,748.0,0.0
7039,109311,20000.0,,25.0,76.0,1.0,WOF,565.0,8.0
7040,110551,,,18.0,1.0,0.0,Non-Delnqt,6.0,0.0
7041,109749,,,,,,,,
7042,111154,,,,,,,,
7043,109923,,,,,,,,
7044,110217,,,,,,,,
7045,91624,,,,,,,,
7046,45422,18000.0,,28.0,114.0,2.0,WOF,658.0,1.0
7047,111276,15001.0,,24.0,6.0,0.0,Non-Delnqt,755.0,0.0
7048,109134,,,,,,,,
7049,111268,,,,,,,,
7050,106380,,,19.0,5.0,0.0,Non-Delnqt,755.0,0.0
7051,111297,100001.0,,26.0,6.0,0.0,,754.0,0.0
7052,111311,,,,,,,,
7053,111318,25000.0,,23.0,6.0,0.0,01+,721.0,1.0
7054,111360,,,23.0,8.0,0.0,720+,670.0,2.0
7055,110901,,SALARIED,37.0,5.0,0.0,Non-Delnqt,726.0,0.0
7056,111393,500000.0,SALARIED,32.0,6.0,0.0,Non-Delnqt,723.0,0.0
7057,110694,,,,,,,,
7058,111391,,,,,,,,
7059,108028,,SALARIED,29.0,5.0,0.0,01+,714.0,0.0
7060,111351,,,19.0,2.0,0.0,Non-Delnqt,6.0,0.0
7061,111432,,,,,,,,
7062,110649,,,29.0,12.0,0.0,Non-Delnqt,726.0,0.0
7063,97301,,SALARIED,22.0,1.0,0.0,Non-Delnqt,726.0,0.0
7064,111598,,,32.0,6.0,0.0,01+,647.0,1.0
7065,111608,,,44.0,12.0,2.0,WOF,499.0,3.0
7066,110938,,,,,,,,
7067,110654,,,,,,,,
7068,111710,,,38.0,15.0,2.0,WOF,652.0,2.0
7069,110983,,,25.0,3.0,0.0,Non-Delnqt,5.0,0.0
7070,111749,,,,,,,,
7071,111774,,,,,,,,
7072,110716,,,,,,,,
7073,111779,,,,,,,,
7074,111589,,,,,,,,
7075,111836,,,,,,,,
7076,111837,,,,,,,,
7077,111847,1014375.0,,33.0,6.0,0.0,Non-Delnqt,736.0,0.0
7078,111869,240012000.0,,31.0,23.0,0.0,Std,736.0,0.0
7079,103953,,,,,,,,
7080,110125,,,,,,,,
7081,111864,,,,,,,,
7082,111436,,,,,,,,
7083,111916,,,37.0,1.0,0.0,Non-Delnqt,6.0,0.0
7084,111938,15001.0,,29.0,9.0,0.0,Non-Delnqt,763.0,0.0
7085,105225,,,,,,,,
7086,112013,,,23.0,4.0,0.0,Non-Delnqt,742.0,0.0
7087,111972,,,,,,,,
7088,112026,,,,,,,,
7089,111831,,,20.0,3.0,0.0,Non-Delnqt,755.0,0.0
7090,107594,,,,,,,,
7091,111999,,,,,,,,
7092,111909,,,,,,,,
7093,111787,,,,,,,,
7094,110963,,,19.0,1.0,0.0,Non-Delnqt,6.0,0.0
7095,111194,,,,,,,,
7096,112210,,,21.0,3.0,0.0,01+,696.0,2.0
7097,112264,,,,,,,,
7098,112269,,,27.0,1.0,0.0,Non-Delnqt,690.0,0.0
7099,112275,,,,,,,,
7100,112137,,,,,,,,
7101,112278,,,,,,,,
7102,112310,,,25.0,5.0,0.0,180+,647.0,1.0
7103,107982,,,,,,,,
7104,112358,,,,,,,,
7105,112363,50000.0,,30.0,81.0,1.0,WOF,652.0,1.0
7106,112450,,,30.0,6.0,0.0,Non-Delnqt,760.0,0.0
7107,112438,,,,,,,,
7108,112469,15001.0,,25.0,10.0,6.0,WOF,653.0,6.0
7109,112472,,,,,,,,
7110,82958,,,,,,,,
7111,61391,,SALARIED,33.0,7.0,0.0,Res,676.0,0.0
7112,112507,,,,,,,,
7113,112516,,,52.0,6.0,0.0,30+,528.0,1.0
7114,112541,,,,,,,,
7115,111700,,,,,,,,
7116,112132,,,,,,,,
7117,112573,,,,,,,,
7118,65903,,,43.0,5.0,0.0,Dbt,639.0,3.0
7119,112581,30000.0,,27.0,11.0,0.0,Std,741.0,0.0
7120,112578,,,,,,,,
7121,112592,1000000.0,SALARIED,32.0,5.0,0.0,Non-Delnqt,747.0,0.0
7122,112597,,,,,,,,
7123,110782,17000.0,,38.0,2.0,0.0,Non-Delnqt,760.0,0.0
7124,112607,15000.0,,24.0,5.0,0.0,WOF,676.0,1.0
7125,112420,,,,,,,,
7126,112245,13000.0,,27.0,5.0,2.0,WOF,697.0,2.0
7127,112693,,,,,,,,
7128,112708,150001.0,,28.0,16.0,0.0,120+,638.0,0.0
7129,112704,,,27.0,7.0,0.0,01+,725.0,0.0
7130,83700,,,,,,,,
7131,112735,,,24.0,19.0,0.0,Non-Delnqt,755.0,0.0
7132,112750,60000.0,,28.0,30.0,0.0,Spm,687.0,1.0
7133,108306,,,,,,,,
7134,112807,15001.0,SELF EMPLOYED PROFESSIONAL,27.0,3.0,0.0,Std,741.0,0.0
7135,112812,,,,,,,,
7136,112871,,,22.0,12.0,0.0,Non-Delnqt,755.0,0.0
7137,109943,,,28.0,8.0,0.0,Rnc,725.0,2.0
7138,112990,25000.0,,29.0,8.0,0.0,01+,728.0,0.0
7139,113004,,,,,,,,
7140,108616,18000.0,SELF EMPLOYED,28.0,49.0,8.0,WOF,620.0,10.0
7141,112888,,,,,,,,
7142,113003,,,,,,,,
7143,113072,525600.0,,29.0,7.0,0.0,01+,718.0,1.0
7144,111452,46200.0,,27.0,43.0,0.0,360+,545.0,8.0
7145,113113,,,,,,,,
7146,113031,,,,,,,,
7147,111303,,,,,,,,
7148,113175,,,,,,,,
7149,113249,,,20.0,1.0,0.0,Non-Delnqt,754.0,0.0
7150,113271,,,23.0,2.0,0.0,Non-Delnqt,696.0,0.0
7151,111548,,,20.0,2.0,0.0,Non-Delnqt,755.0,0.0
7152,112344,,,,,,,,
7153,113281,,,,,,,,
7154,110616,,,,,,,,
7155,113320,,,24.0,3.0,0.0,Std,755.0,0.0
7156,113335,,,20.0,1.0,0.0,Non-Delnqt,755.0,0.0
7157,113434,,,,,,,,
7158,113171,,,,,,,,
7159,27069,127496.0,,39.0,242.0,2.0,WOF,547.0,6.0
7160,113382,,,,,,,,
7161,113485,,,25.0,2.0,0.0,Non-Delnqt,755.0,0.0
7162,113501,10000.0,,22.0,1.0,0.0,Std,685.0,0.0
7163,113513,,,27.0,8.0,2.0,WOF,690.0,2.0
7164,113413,,,26.0,1.0,0.0,Non-Delnqt,755.0,0.0
7165,112983,,,,,,,,
7166,113575,,,31.0,32.0,0.0,Non-Delnqt,715.0,0.0
7167,113603,,,,,,,,
7168,113637,,,23.0,1.0,0.0,Non-Delnqt,767.0,0.0
7169,113595,,,,,,,,
7170,105730,2200.0,,27.0,7.0,1.0,WOF,573.0,3.0
7171,113445,,,,,,,,
7172,113729,,,,,,,,
7173,113731,,,,,,,,
7174,113760,,,,,,,,
7175,106373,,,,,,,,
7176,80850,,,,,,,,
7177,49749,,,,,,,,
7178,57399,,,,,,,,
7179,113836,,,38.0,12.0,0.0,Non-Delnqt,746.0,0.0
7180,113866,,,,,,,,
7181,111349,1.0,,22.0,12.0,0.0,Non-Delnqt,725.0,0.0
7182,113870,,,,,,,,
7183,113898,,,29.0,4.0,0.0,Non-Delnqt,755.0,0.0
7184,106268,,,,,,,,
7185,113883,,,20.0,2.0,0.0,Non-Delnqt,755.0,0.0
7186,112148,,,,,,,,
7187,113198,16500.0,,33.0,9.0,1.0,WOF,565.0,1.0
7188,101082,,,21.0,1.0,0.0,Non-Delnqt,732.0,0.0
7189,114065,,,,,,,,
7190,113871,,,,,,,,
7191,112574,25000.0,,23.0,12.0,0.0,Non-Delnqt,755.0,0.0
7192,105988,38753.0,,31.0,96.0,4.0,WOF,533.0,13.0
7193,114161,,,28.0,29.0,0.0,Non-Delnqt,722.0,0.0
7194,114162,,,,,,,,
7195,114193,15001.0,,38.0,30.0,0.0,01+,673.0,0.0
7196,52863,,,25.0,2.0,0.0,Non-Delnqt,755.0,0.0
7197,114323,,,28.0,25.0,0.0,Set,619.0,1.0
7198,114331,100001.0,,23.0,10.0,0.0,WOF,573.0,0.0
7199,111054,,,27.0,4.0,0.0,Non-Delnqt,728.0,0.0
7200,113544,,,,,,,,
7201,114353,,,,,,,,
7202,55078,28000.0,,27.0,10.0,2.0,WOF,505.0,2.0
7203,111629,2000000.0,SALARIED,37.0,13.0,0.0,Std,706.0,0.0
7204,114443,,,,,,,,
7205,114452,,,,,,,,
7206,93034,1144.0,,34.0,14.0,4.0,WOF,584.0,6.0
7207,114550,,,52.0,17.0,0.0,720+,575.0,2.0
7208,113722,,,,,,,,
